cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2022,House,9/23/22,IN-2,Paul D. Steury,Rudolph Yakym,2,CANTOR (analysis of comparable disticts),-17.8109,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IN-2,Paul D. Steury,Rudolph Yakym,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IN-1,Frank J. Mrvan,Jennifer-Ruth Green,4,Expert ratings adjusted for national environment,2.450571,0,0,1.0726,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IN-1,Frank J. Mrvan,Jennifer-Ruth Green,3,Fundamentals (non-polling factors),6.731498,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IN-1,Frank J. Mrvan,Jennifer-Ruth Green,2,CANTOR (analysis of comparable disticts),8.895534,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IN-1,Frank J. Mrvan,Jennifer-Ruth Green,1,Polls adjusted for house effects & other factors,9.773335,.7115038,.7115038,.7115038,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-9,Janice D. Schakowsky,Maxwell “Max” Rice,4,Expert ratings adjusted for national environment,40.52271,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-9,Janice D. Schakowsky,Maxwell “Max” Rice,3,Fundamentals (non-polling factors),40.41396,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-9,Janice D. Schakowsky,Maxwell “Max” Rice,2,CANTOR (analysis of comparable disticts),39.34907,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-9,Janice D. Schakowsky,Maxwell “Max” Rice,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-8,Raja Krishnamoorthi,Chris Dargis,4,Expert ratings adjusted for national environment,22.6273,0,0,1.088006,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-8,Raja Krishnamoorthi,Chris Dargis,3,Fundamentals (non-polling factors),21.91786,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-8,Raja Krishnamoorthi,Chris Dargis,2,CANTOR (analysis of comparable disticts),10.3256,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-8,Raja Krishnamoorthi,Chris Dargis,1,Polls adjusted for house effects & other factors,7.505577,.7423913,.7423913,.7423913,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-7,Danny K. Davis,(unopposed),4,Expert ratings adjusted for national environment,18.33059,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-7,Danny K. Davis,(unopposed),3,Fundamentals (non-polling factors),100,1.439034,1.439034,1.439034,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-7,Danny K. Davis,(unopposed),2,CANTOR (analysis of comparable disticts),,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-7,Danny K. Davis,(unopposed),1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-6,Sean Casten,Keith Pekau,4,Expert ratings adjusted for national environment,14.37376,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-6,Sean Casten,Keith Pekau,3,Fundamentals (non-polling factors),4.280102,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-6,Sean Casten,Keith Pekau,2,CANTOR (analysis of comparable disticts),14.66083,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-6,Sean Casten,Keith Pekau,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-5,Mike Quigley,Tommy Hanson,4,Expert ratings adjusted for national environment,37.71661,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-5,Mike Quigley,Tommy Hanson,3,Fundamentals (non-polling factors),37.43037,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-5,Mike Quigley,Tommy Hanson,2,CANTOR (analysis of comparable disticts),37.89138,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-5,Mike Quigley,Tommy Hanson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-4,Jesus “Chuy” Garcia,James Falakos,4,Expert ratings adjusted for national environment,48.06509,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-4,Jesus “Chuy” Garcia,James Falakos,3,Fundamentals (non-polling factors),48.34284,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-4,Jesus “Chuy” Garcia,James Falakos,2,CANTOR (analysis of comparable disticts),43.77431,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-4,Jesus “Chuy” Garcia,James Falakos,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-3,Delia Ramirez,Justin Burau,4,Expert ratings adjusted for national environment,40.32177,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-3,Delia Ramirez,Justin Burau,3,Fundamentals (non-polling factors),41.18503,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-3,Delia Ramirez,Justin Burau,2,CANTOR (analysis of comparable disticts),31.06641,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-3,Delia Ramirez,Justin Burau,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-2,Robin Kelly,Thomas Lynch,4,Expert ratings adjusted for national environment,43.34914,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-2,Robin Kelly,Thomas Lynch,3,Fundamentals (non-polling factors),43.46939,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-2,Robin Kelly,Thomas Lynch,2,CANTOR (analysis of comparable disticts),40.33113,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-2,Robin Kelly,Thomas Lynch,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-17,Eric Sorensen,Esther Joy King,4,Expert ratings adjusted for national environment,7.300331,0,0,1.216412,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-17,Eric Sorensen,Esther Joy King,3,Fundamentals (non-polling factors),-.3129125,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-17,Eric Sorensen,Esther Joy King,2,CANTOR (analysis of comparable disticts),2.492198,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-17,Eric Sorensen,Esther Joy King,1,Polls adjusted for house effects & other factors,4.073002,.9998422,.9998422,.9998422,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-16,Elizabeth Haderlein,Darin LaHood,4,Expert ratings adjusted for national environment,-32.11029,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-16,Elizabeth Haderlein,Darin LaHood,3,Fundamentals (non-polling factors),-33.02225,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-16,Elizabeth Haderlein,Darin LaHood,2,CANTOR (analysis of comparable disticts),-25.5085,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-16,Elizabeth Haderlein,Darin LaHood,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-15,Paul J. Lange,Mary Miller,4,Expert ratings adjusted for national environment,-39.38669,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-15,Paul J. Lange,Mary Miller,3,Fundamentals (non-polling factors),-40.04214,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-15,Paul J. Lange,Mary Miller,2,CANTOR (analysis of comparable disticts),-35.78017,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-15,Paul J. Lange,Mary Miller,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-14,Lauren Underwood,Scott R. Gryder,4,Expert ratings adjusted for national environment,16.4233,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-14,Lauren Underwood,Scott R. Gryder,3,Fundamentals (non-polling factors),7.139206,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-14,Lauren Underwood,Scott R. Gryder,2,CANTOR (analysis of comparable disticts),13.9576,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-14,Lauren Underwood,Scott R. Gryder,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-13,Nikki Budzinski,Regan Deering,4,Expert ratings adjusted for national environment,6.928474,0,0,1.086211,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-13,Nikki Budzinski,Regan Deering,3,Fundamentals (non-polling factors),12.45109,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-13,Nikki Budzinski,Regan Deering,2,CANTOR (analysis of comparable disticts),3.764085,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-13,Nikki Budzinski,Regan Deering,1,Polls adjusted for house effects & other factors,4.387337,.7387929,.7387929,.7387929,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-12,Homer “Chip” Markel,Mike Bost,4,Expert ratings adjusted for national environment,-44.46413,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-12,Homer “Chip” Markel,Mike Bost,3,Fundamentals (non-polling factors),-45.43778,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-12,Homer “Chip” Markel,Mike Bost,2,CANTOR (analysis of comparable disticts),-38.31258,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-12,Homer “Chip” Markel,Mike Bost,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-1,Jonathan L. Jackson,Eric Carlson,4,Expert ratings adjusted for national environment,38.82117,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-1,Jonathan L. Jackson,Eric Carlson,3,Fundamentals (non-polling factors),39.08858,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-1,Jonathan L. Jackson,Eric Carlson,2,CANTOR (analysis of comparable disticts),34.45779,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-1,Jonathan L. Jackson,Eric Carlson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-11,Bill Foster,Catalina Lauf,4,Expert ratings adjusted for national environment,20.16762,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-11,Bill Foster,Catalina Lauf,3,Fundamentals (non-polling factors),11.34229,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-11,Bill Foster,Catalina Lauf,2,CANTOR (analysis of comparable disticts),17.35739,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-11,Bill Foster,Catalina Lauf,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-10,Brad Schneider,Joseph Severino,4,Expert ratings adjusted for national environment,27.61586,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-10,Brad Schneider,Joseph Severino,3,Fundamentals (non-polling factors),27.09272,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-10,Brad Schneider,Joseph Severino,2,CANTOR (analysis of comparable disticts),25.81479,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IL-10,Brad Schneider,Joseph Severino,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,ID-2,Wendy Norman,Mike Simpson,4,Expert ratings adjusted for national environment,-33.22722,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,ID-2,Wendy Norman,Mike Simpson,3,Fundamentals (non-polling factors),-33.98304,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,ID-2,Wendy Norman,Mike Simpson,2,CANTOR (analysis of comparable disticts),-28.19131,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,ID-2,Wendy Norman,Mike Simpson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,ID-1,Kaylee Peterson,Russ Fulcher,4,Expert ratings adjusted for national environment,-45.33249,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,ID-1,Kaylee Peterson,Russ Fulcher,3,Fundamentals (non-polling factors),-46.19804,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,ID-1,Kaylee Peterson,Russ Fulcher,2,CANTOR (analysis of comparable disticts),-40.08585,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,ID-1,Kaylee Peterson,Russ Fulcher,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-4,Ryan Melton,Randy Feenstra,4,Expert ratings adjusted for national environment,-32.31247,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-4,Ryan Melton,Randy Feenstra,3,Fundamentals (non-polling factors),-33.11652,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-4,Ryan Melton,Randy Feenstra,2,CANTOR (analysis of comparable disticts),-26.66244,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-4,Ryan Melton,Randy Feenstra,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-3,Cindy Axne,Zach Nunn,4,Expert ratings adjusted for national environment,-4.266283,0,0,1.38972,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-3,Cindy Axne,Zach Nunn,3,Fundamentals (non-polling factors),.2424002,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-3,Cindy Axne,Zach Nunn,2,CANTOR (analysis of comparable disticts),5.409409,.652679,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-3,Cindy Axne,Zach Nunn,1,Polls adjusted for house effects & other factors,-2.933636,1.347321,1.347321,1.347321,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-2,Liz Mathis,Ashley Hinson,4,Expert ratings adjusted for national environment,-13.72087,0,0,1.095809,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-2,Liz Mathis,Ashley Hinson,3,Fundamentals (non-polling factors),-4.156315,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-2,Liz Mathis,Ashley Hinson,2,CANTOR (analysis of comparable disticts),-6.478169,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-2,Liz Mathis,Ashley Hinson,1,Polls adjusted for house effects & other factors,-3.601856,.7580369,.7580369,.7580369,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-1,Christina Bohannan,Mariannette Miller-Meeks,4,Expert ratings adjusted for national environment,-13.95073,0,0,1.160146,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-1,Christina Bohannan,Mariannette Miller-Meeks,3,Fundamentals (non-polling factors),-6.431675,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-1,Christina Bohannan,Mariannette Miller-Meeks,2,CANTOR (analysis of comparable disticts),-5.885072,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,IA-1,Christina Bohannan,Mariannette Miller-Meeks,1,Polls adjusted for house effects & other factors,-3.812866,.8870306,.8870306,.8870306,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,HI-2,Jill N. Tokuda,Joe Akana,4,Expert ratings adjusted for national environment,29.34694,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,HI-2,Jill N. Tokuda,Joe Akana,3,Fundamentals (non-polling factors),29.13588,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,HI-2,Jill N. Tokuda,Joe Akana,2,CANTOR (analysis of comparable disticts),26.64431,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,HI-2,Jill N. Tokuda,Joe Akana,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,HI-1,Ed Case,Conrad Kress,4,Expert ratings adjusted for national environment,35.73612,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,HI-1,Ed Case,Conrad Kress,3,Fundamentals (non-polling factors),35.55185,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,HI-1,Ed Case,Conrad Kress,2,CANTOR (analysis of comparable disticts),34.89216,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,HI-1,Ed Case,Conrad Kress,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-9,Michael “Mike” Ford,Andrew Clyde,4,Expert ratings adjusted for national environment,-49.04897,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-9,Michael “Mike” Ford,Andrew Clyde,3,Fundamentals (non-polling factors),-50.40173,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-9,Michael “Mike” Ford,Andrew Clyde,2,CANTOR (analysis of comparable disticts),-39.77083,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-9,Michael “Mike” Ford,Andrew Clyde,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-8,Darrius Butler,Austin Scott,4,Expert ratings adjusted for national environment,-37.25369,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-8,Darrius Butler,Austin Scott,3,Fundamentals (non-polling factors),-38.18471,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-8,Darrius Butler,Austin Scott,2,CANTOR (analysis of comparable disticts),-31.25231,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-8,Darrius Butler,Austin Scott,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-7,Lucy McBath,Mark Gonsalves,4,Expert ratings adjusted for national environment,22.52254,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-7,Lucy McBath,Mark Gonsalves,3,Fundamentals (non-polling factors),16.28813,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-7,Lucy McBath,Mark Gonsalves,2,CANTOR (analysis of comparable disticts),22.05738,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-7,Lucy McBath,Mark Gonsalves,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-6,Bob Christian,Rich McCormick,4,Expert ratings adjusted for national environment,-22.15091,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-6,Bob Christian,Rich McCormick,3,Fundamentals (non-polling factors),-28.17759,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-6,Bob Christian,Rich McCormick,2,CANTOR (analysis of comparable disticts),-17.85745,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-6,Bob Christian,Rich McCormick,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-5,Nikema Williams,Christian Zimm,4,Expert ratings adjusted for national environment,52.84685,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-5,Nikema Williams,Christian Zimm,3,Fundamentals (non-polling factors),52.42379,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-5,Nikema Williams,Christian Zimm,2,CANTOR (analysis of comparable disticts),54.38834,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-5,Nikema Williams,Christian Zimm,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-4,Henry C. “Hank” Johnson Jr.,Jonathan Chavez,4,Expert ratings adjusted for national environment,50.31754,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-4,Henry C. “Hank” Johnson Jr.,Jonathan Chavez,3,Fundamentals (non-polling factors),50.35543,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-4,Henry C. “Hank” Johnson Jr.,Jonathan Chavez,2,CANTOR (analysis of comparable disticts),48.02572,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-4,Henry C. “Hank” Johnson Jr.,Jonathan Chavez,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-3,Val Almonord,Drew Ferguson,4,Expert ratings adjusted for national environment,-37.36774,0,0,.7177314,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-3,Val Almonord,Drew Ferguson,3,Fundamentals (non-polling factors),-37.99487,0,1.284435,1.284435,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-3,Val Almonord,Drew Ferguson,2,CANTOR (analysis of comparable disticts),-33.89838,.8358126,.1545999,.1545999,40000,15:23:21 23 Sep 2022
2022,House,9/23/22,GA-3,Val Almonord,Drew Ferguson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,15:23:21 23 Sep 2022
